_id,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6634f36ef013e2ac1d828c7f,14391,Rayman 3: Hoodlum Havoc,PC,2003,Platform,Ubisoft,0,0.03,0,0.01,0.03
6634f36ef013e2ac1d828c80,14392,Otometeki Koi Kakumei * Love Revo,PS2,2006,Adventure,Interchannel,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c81,14393,Phantasy Star Online 2 Episode 4: Deluxe Package,PS4,2017,Role-Playing,Sega,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c82,14394,Timmy Time,DS,2011,Action,Avanquest,0,0.03,0,0,0.03
6634f36ef013e2ac1d828c83,14395,Infinite Stratos 2: Ignition Hearts,PSV,2014,Adventure,5pb,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c84,14396,Dr. Muto,GC,2002,Platform,Midway Games,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828c85,14397,Airship Q,PSV,2015,Platform,Cygames,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c86,14398,Ratatouille,PC,2007,Action,THQ,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828c87,14399,Otomedius Gorgeous,X360,2008,Shooter,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c88,14400,Jikandia: The Timeless Land,PSP,2010,Role-Playing,Idea Factory,0.03,0,0,0,0.03
6634f36ef013e2ac1d828c89,14401,Egg Mania: Eggstreme Madness,PS2,2002,Puzzle,Kemco,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828c8a,14402,Super Heroine Chronicle,PS3,2014,Role-Playing,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c8b,14403,Boot Camp Academy,Wii,2010,Action,Zoo Games,0.03,0,0,0,0.03
6634f36ef013e2ac1d828c8c,14404,Kiniro no Corda 3,PS2,2010,Adventure,Tecmo Koei,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c8d,14405,Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,Rising Star Games,0.03,0,0,0,0.03
6634f36ef013e2ac1d828c8e,14406,Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c8f,14407,Take On Helicopters,PC,2011,Simulation,Unknown,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828c90,14408,Highschool Terra Story,SAT,1998,Adventure,KID,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c91,14409,Emergency! Disaster Rescue Squad,DS,2009,Simulation,Destineer,0.03,0,0,0,0.03
6634f36ef013e2ac1d828c92,14410,Shaun White Skateboarding,PC,2010,Sports,Ubisoft,0,0.03,0,0.01,0.03
6634f36ef013e2ac1d828c93,14411,Empire Earth II,PC,2005,Strategy,Vivendi Games,0,0.03,0,0,0.03
6634f36ef013e2ac1d828c94,14412,Suggoi! Arcana Heart 2,PS2,2009,Fighting,AQ Interactive,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c95,14413,MotoGP 15,XOne,2015,Racing,Milestone S.r.l.,0,0.03,0,0,0.03
6634f36ef013e2ac1d828c96,14414,NBA 2K13,PC,2012,Sports,Take-Two Interactive,0,0.02,0,0,0.03
6634f36ef013e2ac1d828c97,14415,Mother Goose no Himitsu no Yakata,PSP,2011,Adventure,Quinrose,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c98,14416,Harry Potter and the Half-Blood Prince,PC,2009,Action,Electronic Arts,0,0.03,0,0.01,0.03
6634f36ef013e2ac1d828c99,14417,Winning Post 7 2009,PSP,2009,Sports,Tecmo Koei,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c9a,14418,Knights of Honor,PC,2004,Strategy,Sunflowers,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828c9b,14419,Puzzle & Action: Tant-R,GEN,1994,Misc,Sega,0,0,0.03,0,0.03
6634f36ef013e2ac1d828c9c,14420,Code Lyoko: Quest for Infinity,PSP,2008,Action,Game Factory,0.03,0,0,0,0.03
6634f36ef013e2ac1d828c9d,14421,Away: Shuffle Dungeon,DS,2008,Role-Playing,Majesco Entertainment,0.02,0,0,0,0.03
6634f36ef013e2ac1d828c9e,14422,Digimon World 4,XB,2005,Role-Playing,Atari,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828c9f,14423,Bubble Bobble Evolution,PSP,2006,Puzzle,Rising Star Games,0.03,0,0,0,0.03
6634f36ef013e2ac1d828ca0,14424,Codename: Panzers Cold War,PC,2009,Strategy,Atari,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828ca1,14425,Kekkaishi: Kokubourou Shuurai,DS,2008,Action,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ca2,14426,Shugo Chara! Amunonijiro Chara Change,DS,2008,Action,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ca3,14427,Galleon: Islands of Mystery,XB,2004,Action,SCi,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ca4,14428,Renai 0 Kilometer,PSP,2013,Adventure,Alchemist,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ca5,14429,World Sports Competition,PS3,2009,Sports,Hudson Soft,0.02,0,0,0.01,0.03
6634f36ef013e2ac1d828ca6,14430,Summon Night 6: Lost Borders,PS4,2016,Action,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ca7,14431,Tantei Jinguuji Saburo DS: Kienai Kokoro,DS,2008,Adventure,Arc System Works,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ca8,14432,Far East of Eden Shinden,NG,1995,Fighting,Hudson Soft,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ca9,14433,Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828caa,14434,MotorHead,PS,1998,Racing,Gremlin Interactive Ltd,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cab,14435,Alia's Carnival! Sacrament,PSV,2015,Adventure,dramatic create,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cac,14436,Nacho Libre,DS,2006,Action,Majesco Entertainment,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cad,14437,StormLover,PSP,2010,Adventure,D3Publisher,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cae,14438,Gensou Suikoden I & II,PSP,2006,Role-Playing,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828caf,14439,Gloria Union,PSP,2011,Role-Playing,Atlus,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb0,14440,Ebikore Photo Kano Kiss,PSV,2015,Action,Kadokawa Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb1,14441,Bad Apple Wars,PSV,2015,Action,Idea Factory,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb2,14442,Transformers: Devastation,PC,2015,Action,Activision,0,0.03,0,0,0.03
6634f36ef013e2ac1d828cb3,14443,Eyeshield 21: DevilBats DevilDays,GBA,2006,Role-Playing,Nintendo,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb4,14444,Jyuzaengi: Engetsu Sangokuden,PSP,2012,Action,Idea Factory,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb5,14445,Shin Sangoku Musou Online: Kamishou Ranbu,PS3,2010,Action,Tecmo Koei,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb6,14446,Dancing Blade II: Tears of Eden,PS,1999,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb7,14447,Kokoro no Kokoron,DS,2011,Misc,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb8,14448,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,Idea Factory,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cb9,14449,BeatMania IIDX 13: DistorteD,PS2,2007,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cba,14450,Section 8,PC,2009,Shooter,SouthPeak Games,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828cbb,14451,Go! Go! Hypergrind,GC,2003,Sports,Atlus,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cbc,14452,Keshisasu-Kun: Battle Kas-tival,DS,2010,Action,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cbd,14453,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,DS,2011,Misc,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cbe,14454,Hot Pixel,PSP,2007,Puzzle,Atari,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cbf,14455,Peak Performance,PS,1997,Racing,JVC,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cc0,14456,Dance Dance Revolution: Hottest Party 5,Wii,2011,Misc,Konami Digital Entertainment,0,0.03,0,0,0.03
6634f36ef013e2ac1d828cc1,14457,Who Wants to be a Millionaire: 2nd Edition,Wii,2008,Misc,Ubisoft,0,0.03,0,0,0.03
6634f36ef013e2ac1d828cc2,14458,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,3DS,2012,Adventure,ChunSoft,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cc3,14459,DokiDoki Majo Shinpan! 2,DS,2008,Adventure,SNK Playmore,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cc4,14460,S.L.A.I.: Steel Lancer Arena International,PS2,2005,Simulation,Konami Digital Entertainment,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828cc5,14461,Pet Alien: An Intergalactic Puzzlepalooza,DS,2007,Action,Game Factory,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cc6,14462,Freaky Flyers,XB,2003,Racing,Midway Games,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cc7,14463,Blokus Portable: Steambot Championship,PSP,2006,Puzzle,Majesco Entertainment,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cc8,14464,Renai Revenge,PSV,2015,Adventure,TGL,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cc9,14465,Zoboomafoo: Leapin' Lemurs!,PS,2001,Action,Encore,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cca,14466,Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,2016,Role-Playing,Tecmo Koei,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ccb,14467,Dennou Senki Virtual-On Force,X360,2010,Fighting,Sega,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ccc,14468,Sins of a Solar Empire,PC,2008,Strategy,Pinnacle,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828ccd,14469,Graffiti Kingdom,PS2,2004,Role-Playing,505 Games,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828cce,14470,Langrisser: Re:Incarnation Tensei,3DS,2015,Role-Playing,Extreme Entertainment Group,0.02,0,0.01,0,0.03
6634f36ef013e2ac1d828ccf,14471,Nettou! Powerful Koushien,DS,2010,Sports,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cd0,14472,Lords of the Fallen,PC,2014,Role-Playing,Square Enix,0,0.03,0,0,0.03
6634f36ef013e2ac1d828cd1,14473,Great Edo Blacksmith,PSV,2014,Adventure,Nippon Ichi Software,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cd2,14474,Armored Core SL: Silent Line Portable,PSP,2009,Simulation,From Software,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cd3,14475,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,WiiU,2014,Misc,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cd4,14476,Combat Elite: WWII Paratroopers,XB,NaN,Shooter,Unknown,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cd5,14477,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,PSP,2008,Adventure,Marvelous Interactive,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cd6,14478,Lethal Enforcers I & II,PS,1996,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cd7,14479,Klonoa 2: Dream Champ Tournament,GBA,2002,Platform,Namco Bandai Games,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cd8,14480,Shantae and the Pirate's Curse,3DS,2015,Platform,Intergrow,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cd9,14481,Minna no Golf Jou Vol.1,PSP,2007,Sports,Sony Computer Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cda,14482,The Peanuts Movie: Snoopy's Grand Adventure,3DS,2015,Action,Activision,0,0.03,0,0,0.03
6634f36ef013e2ac1d828cdb,14483,Resident Evil 4,PC,2007,Action,Ubisoft,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828cdc,14484,Power Rangers Super Megaforce,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828cdd,14485,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0,0,0.03
6634f36ef013e2ac1d828cde,14486,Cabela's Big Game Hunter: Pro Hunts,PS3,2014,Shooter,Activision,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cdf,14487,Super Collapse! II,GBA,2004,Puzzle,Majesco Entertainment,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ce0,14488,Ducati World Racing Challenge,PS,2001,Racing,Acclaim Entertainment,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ce1,14489,Pop'n Music 14 Fever!,PS2,2007,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ce2,14490,Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005,Misc,Majesco Entertainment,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ce3,14491,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,PSP,2010,Role-Playing,Gust,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ce4,14492,Lux-Pain (JP sales),DS,2008,Adventure,Rising Star Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ce5,14493,Smashing Drive,GBA,2004,Racing,Zoo Digital Publishing,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ce6,14494,Senko no Ronde DUO,X360,2010,Fighting,G.Rev,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ce7,14495,Starshot: Space Circus Fever,N64,1998,Platform,Infogrames,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ce8,14496,Charlie Blasts Territory,N64,1999,Action,Kemco,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828ce9,14497,Big Mountain 2000,N64,1998,Sports,Imagineer,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cea,14498,Tokimeki Memorial Girl's Side 1st Love Plus,DS,2009,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828ceb,14499,CIMA: The Enemy,GBA,2003,Role-Playing,Marvelous Interactive,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cec,14500,N+,PSP,2007,Platform,Atari,0.03,0,0,0,0.03
6634f36ef013e2ac1d828ced,14501,Katekyoo Hitman Reborn! Kizuna no Tag Battle,PSP,2010,Fighting,Marvelous Interactive,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cee,14502,Code Geass: Hangyaku no Lelouch,DS,2007,Action,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cef,14503,GTR Evolution,PC,2008,Racing,Atari,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828cf0,14504,Hudson x GReeeeN Live!? DeeeeS!?,DS,2010,Misc,Hudson Soft,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cf1,14505,Daibakushou: Jinsei Gekijou,SNES,1995,Misc,Taito,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cf2,14506,Marble Madness / Klax,GBA,2005,Puzzle,Zoo Digital Publishing,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cf3,14507,Downstream Panic!,PSP,2008,Action,Atari,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cf4,14508,DJ Max Portable 3,PSP,2010,Misc,CyberFront,0.01,0,0.02,0,0.03
6634f36ef013e2ac1d828cf5,14509,Suzumiya Haruhi no Chokuretsu,DS,2009,Adventure,Sega,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cf6,14510,SimCity,PC,1988,Simulation,Maxis,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828cf7,14511,The Idolmaster: Gravure For You! Vol. 5,PS3,2012,Misc,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cf8,14512,S.Y.K Renshouden,PS2,2010,Adventure,Idea Factory,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cf9,14513,Casino Chaos With Las Vegas Players Collection,PC,2011,Misc,THQ,0.03,0,0,0,0.03
6634f36ef013e2ac1d828cfa,14514,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,PSP,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cfb,14515,Konpeki no Kantai,SNES,1995,Strategy,Angel Studios,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cfc,14516,D.C.I.F.: Da Capo Innocent Finale,PS2,2009,Adventure,Sweets,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cfd,14517,Galaxy Angel II: Mugen Kairou no Kagi,PS2,2007,Strategy,Broccoli,0,0,0.03,0,0.03
6634f36ef013e2ac1d828cfe,14518,Nectaris: Military Madness,PS,1998,Strategy,Hudson Soft,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828cff,14519,Doom 3 BFG Edition,PC,2012,Shooter,Bethesda Softworks,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d00,14520,Tenka-bito,PS2,2006,Strategy,Sega,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d01,14521,BRAHMA Force: The Assault on Beltlogger 9,PS,1996,Shooter,JVC,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d02,14522,Petz: Dolphinz Encounter,DS,2009,Simulation,Ubisoft,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828d03,14523,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d04,14524,Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,DS,2009,Action,Takara Tomy,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d05,14525,Samurai Spirits: Tenkaichi Kenkakuden,PS2,NaN,Fighting,Unknown,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d06,14526,Robo Pit,PS,1995,Fighting,Kokopeli Digital Studios,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d07,14527,Emily Archer and the Curse of Tutankhamun,DS,2011,Adventure,Mastertronic,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d08,14528,Story Hour: Adventures,Wii,2008,Adventure,Zoo Digital Publishing,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d09,14529,Braid,PC,2009,Platform,Number None,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d0a,14530,Muv-Luv Alternative: Total Eclipse,PS3,2013,Simulation,5pb,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d0b,14531,R-Type III: The Third Lightning,GBA,2004,Shooter,Zoo Digital Publishing,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d0c,14532,Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d0d,14533,Need for Speed (2015),PC,2016,Racing,Electronic Arts,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d0e,14534,Hakuouki,PS2,2008,Adventure,Idea Factory,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d0f,14535,"Princess Natasha: Student, Secret Agent, Princess",DS,2006,Action,Zoo Digital Publishing,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d10,14536,Atomic Betty,GBA,2005,Puzzle,Atari,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d11,14537,Monster Hunter Frontier Online: Season 10,X360,2011,Role-Playing,Capcom,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d12,14538,Robin Hood: Defender of the Crown,XB,2003,Strategy,Capcom,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d13,14539,Street Jam Basketball,GBA,2004,Sports,Zoo Digital Publishing,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d14,14540,Master of Monsters: Disciples of Gaia,PS,1997,Strategy,Agetec,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d15,14541,Armored Core: Last Raven Portable,PSP,2010,Simulation,From Software,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d16,14542,SD Gundam: Gashapon Wars,Wii,2010,Strategy,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d17,14543,Commander: Conquest of the Americas,PC,2010,Strategy,Paradox Interactive,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d18,14544,Curious George,XB,2006,Action,Namco Bandai Games,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d19,14545,Disney's Aladdin,GBA,2003,Platform,Capcom,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d1a,14546,Royal Palace of White Sword and The City of Gentiles,PC,2009,Role-Playing,Take-Two Interactive,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d1b,14547,Virtual Pool: Tournament Edition,XB,2005,Sports,Global Star,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d1c,14548,Kung Fu Panda: Showdown of Legendary Legends,X360,2015,Action,Little Orbit,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d1d,14549,Nippon no Asoko de,PSP,2008,Misc,Sony Computer Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d1e,14550,007: Quantum of Solace,PC,2008,Action,Activision,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828d1f,14551,MapleStory DS,DS,2010,Role-Playing,Nexon,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d20,14552,Phantasy Star Online 2: Episode 3 Deluxe Package,PSV,2015,Action,Sega,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d21,14553,Pimp My Ride: Street Racing,DS,2009,Racing,Activision,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d22,14554,Let's Dance with Mel B,PS3,2011,Sports,Black Bean Games,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d23,14555,Popeye: Rush for Spinach,GBA,2005,Platform,Atari,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d24,14556,Culdcept,PS2,2002,Strategy,Sega,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828d25,14557,Beyblade Evolution,3DS,2013,Action,Rising Star Games,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d26,14558,Pro Cycling Manager 2016,PC,2016,Sports,Focus Home Interactive,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d27,14559,Blue Breaker: Ken Yorimo Hohoemi o,PCFX,1996,Role-Playing,NEC,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d28,14560,BeatMania IIDX 15: DJ Troopers,PS2,2008,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d29,14561,Heathcliff! The Fast and the Furriest,Wii,2010,Racing,Storm City Games,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d2a,14562,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,PSV,2015,Role-Playing,Compile Heart,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d2b,14563,Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d2c,14564,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,2011,Misc,Unknown,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d2d,14565,Worms,PS3,2009,Strategy,Sony Computer Entertainment,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d2e,14566,Drake & Josh: Talent Showdown,DS,2007,Adventure,THQ,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d2f,14567,Real World Golf,XB,2006,Sports,Mad Catz,0.02,0.01,0,0,0.03
6634f36ef013e2ac1d828d30,14568,Winx Club: Rockstars,DS,2010,Adventure,Namco Bandai Games,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d31,14569,Hissatsu Pachinko Collection 3,SNES,1995,Misc,Sunsoft,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d32,14570,Oumagatoki: Kaidan Romance,PSP,2012,Action,Quinrose,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d33,14571,Jack Keane,PC,2008,Adventure,Kalypso Media,0,0.02,0,0,0.03
6634f36ef013e2ac1d828d34,14572,World of Zoo,PC,2009,Simulation,THQ,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d35,14573,Kung Fu Panda: Legendary Warriors,DS,2008,Action,Activision,0.02,0,0,0,0.03
6634f36ef013e2ac1d828d36,14574,Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d37,14575,Hayate no Gotoku! Nightmare Paradise,PSP,2009,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d38,14576,NBA 08,PSP,2007,Sports,Sony Computer Entertainment,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d39,14577,Secret Files 2: Puritas Cordis,Wii,2009,Adventure,Deep Silver,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d3a,14578,Nanashi no Game Me,DS,2009,Action,Square Enix,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d3b,14579,Heroes of Hellas 2: Olympia,DS,2012,Puzzle,Unknown,0,0.03,0,0,0.03
6634f36ef013e2ac1d828d3c,14580,Young Justice: Legacy,3DS,2013,Action,Namco Bandai Games,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d3d,14581,Syberia,PC,2002,Action,Microids,0,0.02,0,0,0.03
6634f36ef013e2ac1d828d3e,14582,Bladestorm: Nightmare,PS3,2015,Action,Tecmo Koei,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d3f,14583,NatGeo Challenge! Wild Life,X360,2010,Misc,Black Bean Games,0,0.02,0,0,0.03
6634f36ef013e2ac1d828d40,14584,Higurashi no Naku Koro ni Iki,PSV,2015,Action,Kaga Create,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d41,14585,HappinessCharge PreCure! Kawarun Collection,3DS,2014,Misc,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d42,14586,Battle vs. Chess,PC,NaN,Misc,TopWare Interactive,0,0.02,0,0.01,0.03
6634f36ef013e2ac1d828d43,14587,Dream Pinball 3D,DS,2008,Misc,SouthPeak Games,0.03,0,0,0,0.03
6634f36ef013e2ac1d828d44,14588,DICE: DNA Integrated Cybernetic Enterprises,PS2,2005,Shooter,Namco Bandai Games,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828d45,14589,Battlefield 1942: The WW II Anthology,PC,2004,Shooter,Electronic Arts,0.01,0.01,0,0,0.03
6634f36ef013e2ac1d828d46,14590,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,2007,Action,Namco Bandai Games,0,0,0.03,0,0.03
6634f36ef013e2ac1d828d47,14591,Megpoid the Music#,PSP,2013,Misc,Asgard,0,0,0.03,0,0.03
